drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
Mitoxantrone,38400,53777.94266,0.220290997,NA,NA,NA,NA,2039274.717,0.814045906,NA,NA,NA,NA,508801.9786,0.814363582
Mitoxantrone,38400,53981.64249,0.743647514,NA,NA,NA,NA,2767050.176,0.837639981,NA,NA,NA,NA,849254.2595,0.999216464
Mitoxantrone,38400,72527.02941,1.22267655,NA,NA,NA,NA,1165441.622,1.032397592,NA,NA,NA,NA,462366.7615,0.669445174
Mitoxantrone,38400,50115.98241,1.152203443,NA,NA,NA,NA,1379320.294,0.774939434,NA,NA,NA,NA,547186.2412,1.159214325
Mitoxantrone,38400,33240.43362,1.048598928,NA,NA,NA,NA,2590644.464,1.070521754,NA,NA,NA,NA,458790.4141,0.986354116
Mitoxantrone,38400,51863.339,1.072360299,NA,NA,NA,NA,1385251.735,1.051424928,NA,NA,NA,NA,611554.238,1.058797922
Mitoxantrone,38400,62353.91218,1.238791685,NA,NA,NA,NA,2265227.907,1.086260068,NA,NA,NA,NA,349423.8383,1.221504697
Mitoxantrone,38400,58918.39221,1.27989811,NA,NA,NA,NA,1806134.571,0.82595892,NA,NA,NA,NA,835861.4578,1.154564468
Mitoxantrone,38400,57788.78499,1.181853208,NA,NA,NA,NA,2495409.228,1.673844682,NA,NA,NA,NA,802186.3122,1.051089524
Mitoxantrone,38400,78737.71852,1.110614507,NA,NA,NA,NA,1829465.184,0.603859301,NA,NA,NA,NA,584078.1172,1.417530007
Mitoxantrone,38400,25977.86611,1.329727598,NA,NA,NA,NA,2052203.456,0.722876378,NA,NA,NA,NA,366281.1256,0.800101255
Mitoxantrone,38400,32130.55631,1.361631856,NA,NA,NA,NA,1481532.811,1.931175358,NA,NA,NA,NA,447160.9618,0.975743257
Mitoxantrone,38400,42063.24233,1.247660989,NA,NA,NA,NA,2774170.353,1.202944546,NA,NA,NA,NA,746517.3857,0.616676111
Mitoxantrone,38400,64801.40268,0.841949605,NA,NA,NA,NA,2122489.903,1.415893201,NA,NA,NA,NA,786674.8791,1.086755738
Mitoxantrone,38400,63741.89201,0.908895972,NA,NA,NA,NA,2485174.325,0.805303827,NA,NA,NA,NA,509221.9056,0.725487591
Mitoxantrone,38400,33480.0779,0.853998092,NA,NA,NA,NA,1354984.755,1.109078138,NA,NA,NA,NA,724719.1882,1.110387671
Mitoxantrone,38400,47243.411,1.014098302,NA,NA,NA,NA,1752626.309,0.909146575,NA,NA,NA,NA,393223.8603,1.324880747
Mitoxantrone,38400,37818.36161,0.830209514,NA,NA,NA,NA,2168506.883,0.791125072,NA,NA,NA,NA,749499.0629,1.216358927
Mitoxantrone,38400,67535.28866,1.052393299,NA,NA,NA,NA,2024270.02,1.011190268,NA,NA,NA,NA,642704.6485,1.036014241
Mitoxantrone,38400,51209.59946,1.007622921,NA,NA,NA,NA,2347860.49,0.863891427,NA,NA,NA,NA,700591.316,0.875198262
Mitoxantrone,38400,45975.70349,1.111299133,NA,NA,NA,NA,2063625.882,1.144239581,NA,NA,NA,NA,476631.8019,1.677662774
Mitoxantrone,38400,47943.60559,1.73580245,NA,NA,NA,NA,1960099.807,1.481482525,NA,NA,NA,NA,456674.7931,1.154227598
Mitoxantrone,38400,44918.73543,0.589076769,NA,NA,NA,NA,1587742.32,0.723494943,NA,NA,NA,NA,491559.1267,1.019807902
Mitoxantrone,38400,60572.76043,0.556939646,NA,NA,NA,NA,1823425.064,0.789022371,NA,NA,NA,NA,543122.6346,0.892728388
Mitoxantrone,38400,66963.87888,1.256316895,NA,NA,NA,NA,1465347.263,0.755211656,NA,NA,NA,NA,593434.1763,0.73876581
Mitoxantrone,38400,53303.70735,0.760220133,NA,NA,NA,NA,1650941.107,1.596076695,NA,NA,NA,NA,466799.2884,0.913458943
Mitoxantrone,38400,62646.97192,0.437091973,NA,NA,NA,NA,2634257.71,1.403045504,NA,NA,NA,NA,601860.5376,0.733929609
Mitoxantrone,38400,54982.87248,0.984757758,NA,NA,NA,NA,2439340.963,0.273736022,NA,NA,NA,NA,756500.3709,0.763928417
Mitoxantrone,38400,53328.35399,0.742430187,NA,NA,NA,NA,2588734.166,0.598774531,NA,NA,NA,NA,573584.3969,0.916952138
Mitoxantrone,38400,50614.79325,1.12528458,NA,NA,NA,NA,2257796.113,0.381189066,NA,NA,NA,NA,493589.0484,1.053515549
Mitoxantrone,38400,56545.84959,0.45464958,NA,NA,NA,NA,2025895.51,0.695609754,NA,NA,NA,NA,682402.7374,1.205802016
Mitoxantrone,38400,66740.53971,1.318078846,NA,NA,NA,NA,2072725.062,1.570908874,NA,NA,NA,NA,406037.4385,0.944091616
Mitoxantrone,38400,43298.24913,1.342497091,NA,NA,NA,NA,2177478.946,0.998930759,NA,NA,NA,NA,726452.4624,1.121281218
Mitoxantrone,38400,42888.885,0.910862488,NA,NA,NA,NA,2524680.469,0.525245275,NA,NA,NA,NA,481891.2858,1.355690255
Mitoxantrone,38400,36697.88134,0.774777916,NA,NA,NA,NA,1649906.167,1.849699677,NA,NA,NA,NA,544321.7485,1.222948244
Mitoxantrone,38400,50202.23559,0.562519511,NA,NA,NA,NA,2125411.087,1.157428165,NA,NA,NA,NA,303483.1379,1.020409167
Mitoxantrone,38400,50721.47507,0.565245803,NA,NA,NA,NA,2515465.16,0.819935131,NA,NA,NA,NA,544664.0176,0.906249124
Mitoxantrone,38400,50764.70312,1.468099574,NA,NA,NA,NA,2391181.41,1.36331044,NA,NA,NA,NA,550277.6059,1.122428877
Mitoxantrone,38400,67998.99425,1.143113056,NA,NA,NA,NA,1519340.971,0.99017652,NA,NA,NA,NA,727491.6339,1.310330317
Mitoxantrone,38400,67443.18469,0.822086989,NA,NA,NA,NA,1477101.57,0.800271317,NA,NA,NA,NA,489644.6563,0.88387966
Mitoxantrone,38400,45554.31237,0.463227278,NA,NA,NA,NA,1712580.328,0.826284737,NA,NA,NA,NA,478086.3511,0.86176845
Mitoxantrone,38400,67341.86398,1.043008651,NA,NA,NA,NA,2523928.999,1.055849162,NA,NA,NA,NA,501477.8506,1.406117273
Mitoxantrone,38400,67384.77039,0.767937015,NA,NA,NA,NA,1729988.163,1.792714039,NA,NA,NA,NA,375924.4687,0.946686573
Mitoxantrone,38400,58264.13889,0.852727889,NA,NA,NA,NA,1415510.706,0.464494005,NA,NA,NA,NA,645938.9683,0.841685275
Mitoxantrone,38400,41487.34079,1.158223264,NA,NA,NA,NA,1831993.803,0.392298903,NA,NA,NA,NA,431103.3967,0.865944534
Mitoxantrone,38400,42756.86287,1.271690267,NA,NA,NA,NA,1681709.958,1.989089995,NA,NA,NA,NA,295278.8182,1.176726532
Mitoxantrone,38400,58163.98966,1.045468268,NA,NA,NA,NA,1413673.041,0.931413311,NA,NA,NA,NA,368376.0461,1.075555857
Mitoxantrone,38400,58155.13249,1.405029029,NA,NA,NA,NA,1949622.02,0.754147115,NA,NA,NA,NA,342888.0551,1.197752984
Mitoxantrone,38400,42052.95203,1.430833206,NA,NA,NA,NA,1636326.343,1.198016377,NA,NA,NA,NA,538680.8599,0.950874887
Mitoxantrone,39200,71393.86293,1.212294274,NA,NA,NA,NA,2418842.938,0.365274295,NA,NA,NA,NA,525135.9651,0.958797145
Mitoxantrone,39200,71004.97655,1.059863672,NA,NA,NA,NA,2565676.131,1.202205886,NA,NA,NA,NA,465260.2218,0.801049108
Mitoxantrone,39200,53537.5833,1.761709692,NA,NA,NA,NA,1440187.662,0.501969677,NA,NA,NA,NA,319346.8081,0.993805225
Mitoxantrone,39200,42275.04605,0.860410975,NA,NA,NA,NA,3244328.889,0.977151492,NA,NA,NA,NA,824909.3364,1.167520523
Mitoxantrone,39200,71748.1964,0.70243062,NA,NA,NA,NA,1820407.363,1.133557405,NA,NA,NA,NA,357387.6723,1.096464708
Mitoxantrone,39200,56448.27613,1.280742626,NA,NA,NA,NA,2371064.105,0.893604499,NA,NA,NA,NA,609383.6111,0.985755725
Mitoxantrone,39200,58805.75182,0.440732512,NA,NA,NA,NA,1801079.37,1.692494598,NA,NA,NA,NA,569545.4447,1.075336319
Mitoxantrone,39200,67148.37007,0.813433771,NA,NA,NA,NA,2217098.501,0.418179534,NA,NA,NA,NA,553448.0278,1.064517308
Mitoxantrone,39200,64827.03006,1.374365246,NA,NA,NA,NA,2096657.94,1.20256543,NA,NA,NA,NA,663276.0677,1.283334325
Mitoxantrone,39200,38469.286,0.55111304,NA,NA,NA,NA,1696025.128,0.818520328,NA,NA,NA,NA,473687.6949,1.044854209
Mitoxantrone,39200,50102.29767,1.475716241,NA,NA,NA,NA,3703991.698,0.985503894,NA,NA,NA,NA,477886.6744,1.040134703
Mitoxantrone,39200,44638.51277,1.156952582,NA,NA,NA,NA,1962814.778,1.299555794,NA,NA,NA,NA,647824.9344,1.442352133
Mitoxantrone,39200,59400.45952,0.651788549,NA,NA,NA,NA,2104201.453,0.740359413,NA,NA,NA,NA,387521.3558,0.893595787
Mitoxantrone,39200,68481.63989,0.7957717,NA,NA,NA,NA,2561853.036,0.388210902,NA,NA,NA,NA,633173.7532,1.099701626
Mitoxantrone,39200,39720.23444,1.103151235,NA,NA,NA,NA,2113311.499,1.366783715,NA,NA,NA,NA,707714.2366,0.86153388
Mitoxantrone,39200,54440.49925,0.847562048,NA,NA,NA,NA,2116996.264,1.15005244,NA,NA,NA,NA,721590.1496,1.200890069
Mitoxantrone,39200,77364.94421,0.608063163,NA,NA,NA,NA,2078690.789,0.419132607,NA,NA,NA,NA,435103.3022,1.252829299
Mitoxantrone,39200,50332.21905,1.187454455,NA,NA,NA,NA,1315904.454,1.84225118,NA,NA,NA,NA,656460.5066,1.439186202
Mitoxantrone,39200,18071.20712,1.651726755,NA,NA,NA,NA,2068854.087,0.619339261,NA,NA,NA,NA,561618.7689,1.022117216
Mitoxantrone,39200,65032.31898,0.79878935,NA,NA,NA,NA,2663489.698,0.517982202,NA,NA,NA,NA,626568.086,0.873892861
Mitoxantrone,39200,75009.21087,1.086594707,NA,NA,NA,NA,2294203.779,1.315310187,NA,NA,NA,NA,662770.0679,0.977584258
Mitoxantrone,39200,58123.51556,0.735333892,NA,NA,NA,NA,1047058.457,0.933369384,NA,NA,NA,NA,615540.1515,0.875002486
Mitoxantrone,39200,84067.63876,0.8812246,NA,NA,NA,NA,2377400.904,0.991261842,NA,NA,NA,NA,809678.1215,0.969897461
Mitoxantrone,39200,50570.31878,0.996276544,NA,NA,NA,NA,1575404.805,0.786440022,NA,NA,NA,NA,526569.6694,1.256436255
Mitoxantrone,39200,51107.87028,1.101684025,NA,NA,NA,NA,1740736.657,0.738986926,NA,NA,NA,NA,375394.3967,0.731544515
Mitoxantrone,39200,36045.3101,0.671515409,NA,NA,NA,NA,1996768.26,0.980706413,NA,NA,NA,NA,591084.1847,1.175854271
Mitoxantrone,39200,44034.25964,0.936388726,NA,NA,NA,NA,2198906.545,1.300893188,NA,NA,NA,NA,596683.6588,1.022187208
Mitoxantrone,39200,40039.8337,0.156313729,NA,NA,NA,NA,2177841.655,1.541152133,NA,NA,NA,NA,543210.5871,0.775855881
Mitoxantrone,39200,63257.08516,0.800361447,NA,NA,NA,NA,1435752.417,0.568373312,NA,NA,NA,NA,531988.568,0.804849105
Mitoxantrone,39200,54285.22389,1.622814052,NA,NA,NA,NA,2156508.858,0.939195444,NA,NA,NA,NA,440601.6301,0.67873383
Mitoxantrone,39200,68651.30956,1.828942004,NA,NA,NA,NA,1801480.767,0.935915938,NA,NA,NA,NA,713374.1035,1.456453963
Mitoxantrone,39200,64700.54678,1.229327722,NA,NA,NA,NA,1865924.955,1.282943192,NA,NA,NA,NA,503716.8069,0.777852805
Mitoxantrone,39200,61316.64769,1.236054635,NA,NA,NA,NA,2837154.093,0.656617131,NA,NA,NA,NA,541733.3095,0.686263749
Mitoxantrone,39200,45173.51497,0.491605988,NA,NA,NA,NA,2469886.298,0.52673652,NA,NA,NA,NA,293187.7006,1.12173447
Mitoxantrone,39200,40171.22231,0.886560498,NA,NA,NA,NA,2798239.857,0.74610887,NA,NA,NA,NA,336314.7649,1.12710217
Mitoxantrone,39200,60884.46256,1.255806927,NA,NA,NA,NA,2182870.252,0.784202559,NA,NA,NA,NA,410160.8508,0.930425592
Mitoxantrone,39200,62872.76241,1.705990943,NA,NA,NA,NA,1872517.109,0.930406666,NA,NA,NA,NA,483105.7785,0.899231776
Mitoxantrone,39200,58442.9018,1.251463579,NA,NA,NA,NA,1837425.621,0.808047143,NA,NA,NA,NA,567901.6332,1.060348694
Mitoxantrone,39200,53992.56552,1.30899438,NA,NA,NA,NA,2539561.473,0.360875135,NA,NA,NA,NA,652253.8261,0.698672071
Mitoxantrone,39200,71908.11796,1.195005368,NA,NA,NA,NA,1748755.777,1.264614092,NA,NA,NA,NA,498986.5823,1.145940703
Mitoxantrone,39200,48394.83856,1.266583209,NA,NA,NA,NA,2795352.165,1.352034676,NA,NA,NA,NA,389857.6945,0.591599331
Mitoxantrone,39200,43479.38819,1.485662805,NA,NA,NA,NA,1973064.891,0.901071299,NA,NA,NA,NA,597330.0313,1.005193086
Mitoxantrone,39200,44792.20799,0.929770503,NA,NA,NA,NA,1888322.319,1.31311927,NA,NA,NA,NA,733790.2079,1.078105666
Mitoxantrone,39200,66144.13942,1.142692784,NA,NA,NA,NA,1844519.099,0.492408127,NA,NA,NA,NA,578748.9661,1.34813123
Mitoxantrone,39200,75269.29488,1.080715821,NA,NA,NA,NA,1926749.965,1.689714445,NA,NA,NA,NA,468929.2487,1.313213394
Mitoxantrone,39200,46106.12929,1.222939546,NA,NA,NA,NA,1711741.622,1.039588242,NA,NA,NA,NA,551207.5488,0.774412272
Mitoxantrone,39200,66343.21248,0.908196899,NA,NA,NA,NA,2211368.445,0.164779468,NA,NA,NA,NA,499276.3631,0.776241493
Mitoxantrone,39200,56884.95992,0.804481894,NA,NA,NA,NA,1807076.804,1.481734204,NA,NA,NA,NA,734295.1008,1.078614467
Mitoxantrone,39200,60334.54664,1.042687164,NA,NA,NA,NA,2357714.209,0.77960501,NA,NA,NA,NA,799490.5898,0.844902376
Mitoxantrone,39200,73702.45894,0.788953396,NA,NA,NA,NA,2152944.962,1.11619102,NA,NA,NA,NA,454822.4545,0.886843347
Mitoxantrone,39200,74358.19907,0.681531143,NA,NA,NA,NA,1929867.266,0.771736864,NA,NA,NA,NA,360579.5423,0.868455827
Mitoxantrone,39200,53777.94266,0.220290997,NA,NA,NA,NA,2039274.717,0.814045906,NA,NA,NA,NA,508801.9786,0.814363582
Mitoxantrone,39200,53981.64249,0.743647514,NA,NA,NA,NA,2767050.176,0.837639981,NA,NA,NA,NA,849254.2595,0.999216464
Mitoxantrone,39200,72527.02941,1.22267655,NA,NA,NA,NA,1165441.622,1.032397592,NA,NA,NA,NA,462366.7615,0.669445174
Mitoxantrone,39200,50115.98241,1.152203443,NA,NA,NA,NA,1379320.294,0.774939434,NA,NA,NA,NA,547186.2412,1.159214325
Mitoxantrone,39200,33240.43362,1.048598928,NA,NA,NA,NA,2590644.464,1.070521754,NA,NA,NA,NA,458790.4141,0.986354116
Mitoxantrone,39200,51863.339,1.072360299,NA,NA,NA,NA,1385251.735,1.051424928,NA,NA,NA,NA,611554.238,1.058797922
Mitoxantrone,39200,62353.91218,1.238791685,NA,NA,NA,NA,2265227.907,1.086260068,NA,NA,NA,NA,349423.8383,1.221504697
Mitoxantrone,39200,58918.39221,1.27989811,NA,NA,NA,NA,1806134.571,0.82595892,NA,NA,NA,NA,835861.4578,1.154564468
Mitoxantrone,39200,57788.78499,1.181853208,NA,NA,NA,NA,2495409.228,1.673844682,NA,NA,NA,NA,802186.3122,1.051089524
Mitoxantrone,39200,78737.71852,1.110614507,NA,NA,NA,NA,1829465.184,0.603859301,NA,NA,NA,NA,584078.1172,1.417530007
Mitoxantrone,39200,25977.86611,1.329727598,NA,NA,NA,NA,2052203.456,0.722876378,NA,NA,NA,NA,366281.1256,0.800101255
Mitoxantrone,39200,32130.55631,1.361631856,NA,NA,NA,NA,1481532.811,1.931175358,NA,NA,NA,NA,447160.9618,0.975743257
Mitoxantrone,39200,42063.24233,1.247660989,NA,NA,NA,NA,2774170.353,1.202944546,NA,NA,NA,NA,746517.3857,0.616676111
Mitoxantrone,39200,64801.40268,0.841949605,NA,NA,NA,NA,2122489.903,1.415893201,NA,NA,NA,NA,786674.8791,1.086755738
Mitoxantrone,39200,63741.89201,0.908895972,NA,NA,NA,NA,2485174.325,0.805303827,NA,NA,NA,NA,509221.9056,0.725487591
Mitoxantrone,39200,33480.0779,0.853998092,NA,NA,NA,NA,1354984.755,1.109078138,NA,NA,NA,NA,724719.1882,1.110387671
Mitoxantrone,39200,47243.411,1.014098302,NA,NA,NA,NA,1752626.309,0.909146575,NA,NA,NA,NA,393223.8603,1.324880747
Mitoxantrone,39200,37818.36161,0.830209514,NA,NA,NA,NA,2168506.883,0.791125072,NA,NA,NA,NA,749499.0629,1.216358927
Mitoxantrone,39200,67535.28866,1.052393299,NA,NA,NA,NA,2024270.02,1.011190268,NA,NA,NA,NA,642704.6485,1.036014241
Mitoxantrone,39200,51209.59946,1.007622921,NA,NA,NA,NA,2347860.49,0.863891427,NA,NA,NA,NA,700591.316,0.875198262
Mitoxantrone,39200,45975.70349,1.111299133,NA,NA,NA,NA,2063625.882,1.144239581,NA,NA,NA,NA,476631.8019,1.677662774
Mitoxantrone,39200,47943.60559,1.73580245,NA,NA,NA,NA,1960099.807,1.481482525,NA,NA,NA,NA,456674.7931,1.154227598
Mitoxantrone,39200,44918.73543,0.589076769,NA,NA,NA,NA,1587742.32,0.723494943,NA,NA,NA,NA,491559.1267,1.019807902
Mitoxantrone,39200,60572.76043,0.556939646,NA,NA,NA,NA,1823425.064,0.789022371,NA,NA,NA,NA,543122.6346,0.892728388
Mitoxantrone,39200,66963.87888,1.256316895,NA,NA,NA,NA,1465347.263,0.755211656,NA,NA,NA,NA,593434.1763,0.73876581
Mitoxantrone,39200,53303.70735,0.760220133,NA,NA,NA,NA,1650941.107,1.596076695,NA,NA,NA,NA,466799.2884,0.913458943
Mitoxantrone,39200,62646.97192,0.437091973,NA,NA,NA,NA,2634257.71,1.403045504,NA,NA,NA,NA,601860.5376,0.733929609
Mitoxantrone,39200,54982.87248,0.984757758,NA,NA,NA,NA,2439340.963,0.273736022,NA,NA,NA,NA,756500.3709,0.763928417
Mitoxantrone,39200,53328.35399,0.742430187,NA,NA,NA,NA,2588734.166,0.598774531,NA,NA,NA,NA,573584.3969,0.916952138
Mitoxantrone,39200,50614.79325,1.12528458,NA,NA,NA,NA,2257796.113,0.381189066,NA,NA,NA,NA,493589.0484,1.053515549
Mitoxantrone,39200,56545.84959,0.45464958,NA,NA,NA,NA,2025895.51,0.695609754,NA,NA,NA,NA,682402.7374,1.205802016
Mitoxantrone,39200,66740.53971,1.318078846,NA,NA,NA,NA,2072725.062,1.570908874,NA,NA,NA,NA,406037.4385,0.944091616
Mitoxantrone,39200,43298.24913,1.342497091,NA,NA,NA,NA,2177478.946,0.998930759,NA,NA,NA,NA,726452.4624,1.121281218
Mitoxantrone,39200,42888.885,0.910862488,NA,NA,NA,NA,2524680.469,0.525245275,NA,NA,NA,NA,481891.2858,1.355690255
Mitoxantrone,39200,36697.88134,0.774777916,NA,NA,NA,NA,1649906.167,1.849699677,NA,NA,NA,NA,544321.7485,1.222948244
Mitoxantrone,39200,50202.23559,0.562519511,NA,NA,NA,NA,2125411.087,1.157428165,NA,NA,NA,NA,303483.1379,1.020409167
Mitoxantrone,39200,50721.47507,0.565245803,NA,NA,NA,NA,2515465.16,0.819935131,NA,NA,NA,NA,544664.0176,0.906249124
Mitoxantrone,39200,50764.70312,1.468099574,NA,NA,NA,NA,2391181.41,1.36331044,NA,NA,NA,NA,550277.6059,1.122428877
Mitoxantrone,39200,67998.99425,1.143113056,NA,NA,NA,NA,1519340.971,0.99017652,NA,NA,NA,NA,727491.6339,1.310330317
Mitoxantrone,39200,67443.18469,0.822086989,NA,NA,NA,NA,1477101.57,0.800271317,NA,NA,NA,NA,489644.6563,0.88387966
Mitoxantrone,39200,45554.31237,0.463227278,NA,NA,NA,NA,1712580.328,0.826284737,NA,NA,NA,NA,478086.3511,0.86176845
Mitoxantrone,39200,67341.86398,1.043008651,NA,NA,NA,NA,2523928.999,1.055849162,NA,NA,NA,NA,501477.8506,1.406117273
Mitoxantrone,39200,67384.77039,0.767937015,NA,NA,NA,NA,1729988.163,1.792714039,NA,NA,NA,NA,375924.4687,0.946686573
Mitoxantrone,39200,58264.13889,0.852727889,NA,NA,NA,NA,1415510.706,0.464494005,NA,NA,NA,NA,645938.9683,0.841685275
Mitoxantrone,39200,41487.34079,1.158223264,NA,NA,NA,NA,1831993.803,0.392298903,NA,NA,NA,NA,431103.3967,0.865944534
Mitoxantrone,39200,42756.86287,1.271690267,NA,NA,NA,NA,1681709.958,1.989089995,NA,NA,NA,NA,295278.8182,1.176726532
Mitoxantrone,39200,58163.98966,1.045468268,NA,NA,NA,NA,1413673.041,0.931413311,NA,NA,NA,NA,368376.0461,1.075555857
Mitoxantrone,39200,58155.13249,1.405029029,NA,NA,NA,NA,1949622.02,0.754147115,NA,NA,NA,NA,342888.0551,1.197752984
Mitoxantrone,39200,42052.95203,1.430833206,NA,NA,NA,NA,1636326.343,1.198016377,NA,NA,NA,NA,538680.8599,0.950874887
Mitoxantrone,40000,71393.86293,1.212294274,NA,NA,NA,NA,2418842.938,0.365274295,NA,NA,NA,NA,525135.9651,0.958797145
Mitoxantrone,40000,71004.97655,1.059863672,NA,NA,NA,NA,2565676.131,1.202205886,NA,NA,NA,NA,465260.2218,0.801049108
Mitoxantrone,40000,53537.5833,1.761709692,NA,NA,NA,NA,1440187.662,0.501969677,NA,NA,NA,NA,319346.8081,0.993805225
Mitoxantrone,40000,42275.04605,0.860410975,NA,NA,NA,NA,3244328.889,0.977151492,NA,NA,NA,NA,824909.3364,1.167520523
Mitoxantrone,40000,71748.1964,0.70243062,NA,NA,NA,NA,1820407.363,1.133557405,NA,NA,NA,NA,357387.6723,1.096464708
Mitoxantrone,40000,56448.27613,1.280742626,NA,NA,NA,NA,2371064.105,0.893604499,NA,NA,NA,NA,609383.6111,0.985755725
Mitoxantrone,40000,58805.75182,0.440732512,NA,NA,NA,NA,1801079.37,1.692494598,NA,NA,NA,NA,569545.4447,1.075336319
Mitoxantrone,40000,67148.37007,0.813433771,NA,NA,NA,NA,2217098.501,0.418179534,NA,NA,NA,NA,553448.0278,1.064517308
Mitoxantrone,40000,64827.03006,1.374365246,NA,NA,NA,NA,2096657.94,1.20256543,NA,NA,NA,NA,663276.0677,1.283334325
Mitoxantrone,40000,38469.286,0.55111304,NA,NA,NA,NA,1696025.128,0.818520328,NA,NA,NA,NA,473687.6949,1.044854209
Mitoxantrone,40000,50102.29767,1.475716241,NA,NA,NA,NA,3703991.698,0.985503894,NA,NA,NA,NA,477886.6744,1.040134703
Mitoxantrone,40000,44638.51277,1.156952582,NA,NA,NA,NA,1962814.778,1.299555794,NA,NA,NA,NA,647824.9344,1.442352133
Mitoxantrone,40000,59400.45952,0.651788549,NA,NA,NA,NA,2104201.453,0.740359413,NA,NA,NA,NA,387521.3558,0.893595787
Mitoxantrone,40000,68481.63989,0.7957717,NA,NA,NA,NA,2561853.036,0.388210902,NA,NA,NA,NA,633173.7532,1.099701626
Mitoxantrone,40000,39720.23444,1.103151235,NA,NA,NA,NA,2113311.499,1.366783715,NA,NA,NA,NA,707714.2366,0.86153388
Mitoxantrone,40000,54440.49925,0.847562048,NA,NA,NA,NA,2116996.264,1.15005244,NA,NA,NA,NA,721590.1496,1.200890069
Mitoxantrone,40000,77364.94421,0.608063163,NA,NA,NA,NA,2078690.789,0.419132607,NA,NA,NA,NA,435103.3022,1.252829299
Mitoxantrone,40000,50332.21905,1.187454455,NA,NA,NA,NA,1315904.454,1.84225118,NA,NA,NA,NA,656460.5066,1.439186202
Mitoxantrone,40000,18071.20712,1.651726755,NA,NA,NA,NA,2068854.087,0.619339261,NA,NA,NA,NA,561618.7689,1.022117216
Mitoxantrone,40000,65032.31898,0.79878935,NA,NA,NA,NA,2663489.698,0.517982202,NA,NA,NA,NA,626568.086,0.873892861
Mitoxantrone,40000,75009.21087,1.086594707,NA,NA,NA,NA,2294203.779,1.315310187,NA,NA,NA,NA,662770.0679,0.977584258
Mitoxantrone,40000,58123.51556,0.735333892,NA,NA,NA,NA,1047058.457,0.933369384,NA,NA,NA,NA,615540.1515,0.875002486
Mitoxantrone,40000,84067.63876,0.8812246,NA,NA,NA,NA,2377400.904,0.991261842,NA,NA,NA,NA,809678.1215,0.969897461
Mitoxantrone,40000,50570.31878,0.996276544,NA,NA,NA,NA,1575404.805,0.786440022,NA,NA,NA,NA,526569.6694,1.256436255
Mitoxantrone,40000,51107.87028,1.101684025,NA,NA,NA,NA,1740736.657,0.738986926,NA,NA,NA,NA,375394.3967,0.731544515
Mitoxantrone,40000,36045.3101,0.671515409,NA,NA,NA,NA,1996768.26,0.980706413,NA,NA,NA,NA,591084.1847,1.175854271
Mitoxantrone,40000,44034.25964,0.936388726,NA,NA,NA,NA,2198906.545,1.300893188,NA,NA,NA,NA,596683.6588,1.022187208
Mitoxantrone,40000,40039.8337,0.156313729,NA,NA,NA,NA,2177841.655,1.541152133,NA,NA,NA,NA,543210.5871,0.775855881
Mitoxantrone,40000,63257.08516,0.800361447,NA,NA,NA,NA,1435752.417,0.568373312,NA,NA,NA,NA,531988.568,0.804849105
Mitoxantrone,40000,54285.22389,1.622814052,NA,NA,NA,NA,2156508.858,0.939195444,NA,NA,NA,NA,440601.6301,0.67873383
Mitoxantrone,40000,68651.30956,1.828942004,NA,NA,NA,NA,1801480.767,0.935915938,NA,NA,NA,NA,713374.1035,1.456453963
Mitoxantrone,40000,64700.54678,1.229327722,NA,NA,NA,NA,1865924.955,1.282943192,NA,NA,NA,NA,503716.8069,0.777852805
Mitoxantrone,40000,61316.64769,1.236054635,NA,NA,NA,NA,2837154.093,0.656617131,NA,NA,NA,NA,541733.3095,0.686263749
Mitoxantrone,40000,45173.51497,0.491605988,NA,NA,NA,NA,2469886.298,0.52673652,NA,NA,NA,NA,293187.7006,1.12173447
Mitoxantrone,40000,40171.22231,0.886560498,NA,NA,NA,NA,2798239.857,0.74610887,NA,NA,NA,NA,336314.7649,1.12710217
Mitoxantrone,40000,60884.46256,1.255806927,NA,NA,NA,NA,2182870.252,0.784202559,NA,NA,NA,NA,410160.8508,0.930425592
Mitoxantrone,40000,62872.76241,1.705990943,NA,NA,NA,NA,1872517.109,0.930406666,NA,NA,NA,NA,483105.7785,0.899231776
Mitoxantrone,40000,58442.9018,1.251463579,NA,NA,NA,NA,1837425.621,0.808047143,NA,NA,NA,NA,567901.6332,1.060348694
Mitoxantrone,40000,53992.56552,1.30899438,NA,NA,NA,NA,2539561.473,0.360875135,NA,NA,NA,NA,652253.8261,0.698672071
Mitoxantrone,40000,71908.11796,1.195005368,NA,NA,NA,NA,1748755.777,1.264614092,NA,NA,NA,NA,498986.5823,1.145940703
Mitoxantrone,40000,48394.83856,1.266583209,NA,NA,NA,NA,2795352.165,1.352034676,NA,NA,NA,NA,389857.6945,0.591599331
Mitoxantrone,40000,43479.38819,1.485662805,NA,NA,NA,NA,1973064.891,0.901071299,NA,NA,NA,NA,597330.0313,1.005193086
Mitoxantrone,40000,44792.20799,0.929770503,NA,NA,NA,NA,1888322.319,1.31311927,NA,NA,NA,NA,733790.2079,1.078105666
Mitoxantrone,40000,66144.13942,1.142692784,NA,NA,NA,NA,1844519.099,0.492408127,NA,NA,NA,NA,578748.9661,1.34813123
